app_ref,council_id,lat,lng,applicant1,applicant2,applicant3,received_date,decision_date,address1,address2,address3,address4,decision,status,details,url,tweet_id
2531/11,3,53.3295592,-6.2643464,,,,2011-04-15,2011-06-03,"84, Bushes Lane, Rathmines, Dublin 6",,,,C,9,Attic conversion with 4 no. velux rooflights to front of roof.,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2531/11,1
2532/11,3,,,,,,2011-04-15,2011-06-02,"Harolds Cross National School, Clareville Road, Dublin 6w",,,,C,9,Construction of proposed single storey extension to existing primary school,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2532/11,1
2533/11,3,,,,,,2011-04-15,2011-06-03,"159, Grange Abbey Crescent, Donaghmede, Dublin 13",,,,C,9,Alterations to garden boundary walls including raising existing walls,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2533/11,1
2534/11,3,53.3659556,-6.226596,,,,2011-04-15,2011-04-20,"30a, Crescent Place, Fairview, Dublin 3",,,,N,0,Alterations to approved plans reg. no. 3183/06,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2534/11,1
2535/11,3,53.3240784,-6.2519965,,,,2011-04-15,,"Ground Floor Level, 83-87, Ranelagh, Dublin 6",,,,,,Change of use from retail/showroom to restaurant and wine bar,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2535/11,1
2536/11,3,53.3109449,-6.2624942,,,,2011-04-15,2011-06-02,"3, Dartry Road, Dartry, Dublin 6",,,,N,2,PROTECTED STRUCTURE-Demolish extension & conservatory & construct new extensions,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2536/11,1
2537/11,3,,,,,,2011-04-15,2011-05-27,"14A, Beech Hill Drive, Donnybrook, Dublin 4",,,,C,9,Change of use of ground floor retail unit to montessori school,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2537/11,1
2538/11,3,53.3243068,-6.2652046,,,,2011-04-15,,"196, Rathmines Road Lower, Dublin 6",,,,,,PROTECTED STRUCTURE: New front facade & other works,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2538/11,1
2539/11,3,,,,,,2011-04-15,2011-06-02,"The Metro Hotel, Santry Cross, Ballymun, Dublin 9",,,,C,9,The removal of existing ''Days Inn'' surface mounted vertical lettering,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2539/11,1
2540/11,3,53.3880163,-6.1727882,,,,2011-04-15,,"122, Raheny Road, Raheny, Dublin 5",,,,,,RETENTION - of ground floor extension and connecting hallway at rear of house,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2540/11,1
2541/11,3,53.386923,-6.2117652,,,,2011-04-18,,"117A, Ardlea Road, Dublin 5",,,,,,Relocation of the existing entrance gate piers and provision of 3 no.,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2541/11,1
2542/11,3,,,,,,2011-04-18,,"Main Street, Adjoining St. Assam's Church, Howth Road, Main Street, Raheny, Dublin 5",,,,,,PROTECTED STRUCTURE: Alterations to elevations & plans to,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2542/11,1
2543/11,3,53.3250437,-6.2541581,,,,2011-04-18,2011-04-21,"62, Ranelagh, Dublin 6",,,,N,0,"Installation of a new shopfront, entrance and external signage",http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2543/11,1
2544/11,3,53.3746565,-6.2100576,,,,2011-04-18,2011-06-03,"39, Clanmahon Road, Donnycarney, Dublin 5",,,,C,9,RETENTION - Of existing vehicular entrance to the front of.,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2544/11,1
2545/11,3,53.3442982,-6.2602982,,,,2011-04-18,2011-05-30,"34, College Green, Dublin 2",,,,N,2,PROTECTED STRUCTURE - graded disabled access and ancillary works to the front,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2545/11,1
2546/11,3,53.3600691,-6.1916409,,,,2011-04-19,,"17, Brian Boru Street, Clontarf, Dublin 3",,,,,,New dormer roof extension and ground floor extension to the rear,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2546/11,1
2547/11,3,53.3153329,-6.2770948,,,,2011-04-19,,"64, Garville Avenue Upper, Dublin 6",,,,,,"Demolish existing garage at the end of the rear garden, construct new garage",http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2547/11,1
2548/11,3,,,,,,2011-04-19,,"14, Laragh Close, The Donahies, Dublin 13",,,,,,A new single storey porch extension to front,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2548/11,1
2549/11,3,53.3641332,-6.2742823,,,,2011-04-19,,"38, Leinster Street North, Phibsboro, Dublin 7",,,,,,Attic conversion with new dormer window to rear and all associated internal and,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2549/11,1
2550/11,3,,,,,,2011-04-19,,"12, New Cabra Road, Dublin 7",,,,,,PROTECTED STRUCTURE - new painted timber traditional sliding sash double glazed,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2550/11,1
2551/11,3,53.333621,-6.2819293,,,,2011-04-19,,"23, Sandford Avenue, Dublin 8",,,,,,RETENTION: 1.9sqm bay window at first floor level to the rear of the existing,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2551/11,1
2552/11,3,53.3595741,-6.1945389,,,,2011-04-19,2011-05-27,"70, Clontarf Park, Clontarf, Dublin 3",,,,C,9,Creation of vehicular access to the front garden.,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2552/11,1
2553/11,3,53.3458633,-6.2578799,,,,2011-04-19,,"7-9, College Street &, 28-31, Fleet Street, Dublin 2",,,,,,PROTECTED STRUCTURE: Construction of a new 3-storey extension,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2553/11,1
2554/11,3,,,,,,2011-04-20,,"St. Bartholomew's Church, Clyde Road, Ballsbridge, Dublin 4",,,,,,PROTECTED STRUCTURE: Use of part of church grounds,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2554/11,1
2555/11,3,,,,,,2011-04-20,,"Dublin Zoo, Phoenix Park, Dublin 8",,,,,,Consrtuct new Asian Otter habitat & new childrens play area,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2555/11,1
2556/11,3,53.3513651,-6.2504703,,,,2011-04-20,2011-06-02,"53, Talbot Street, Dublin 1",,,,N,2,RETENTION: Change of use from shop to coffee shop with signage over,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2556/11,1
2557/11,3,53.3693144,-6.2338376,,,,2011-04-20,,"64, Brian Avenue, Marino, Dublin 3",,,,,,Modifications to the front boundary fencing,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2557/11,1
2558/11,3,,,,,,2011-04-20,2011-05-09,"Rear Of, 65 & 65A, Ballygall Road East, Dublin 11",,,,N,0,"Detached single storey dwelling, new vehicular entrance",http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2558/11,1
2559/11,3,53.3980576,-6.2535273,,,,2011-04-20,,"404, Coultry Road, Ballymun, Dublin 9",,,,,,Single storey extension at rear with associated site works,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2559/11,1
2560/11,3,53.3715372,-6.2648339,,,,2011-04-20,,"10, St. Malachys Road, Glasnevin, Dublin 9",,,,,,Demolition of existing two storey extension at rear & other works,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2560/11,1
2561/11,3,53.318643,-6.2837075,,,,2011-04-20,,"19, Adrian Avenue, Harold's Cross, Dublin 6w",,,,,,A 3m wide vehicular entrance with gates to the front boundary wall,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2561/11,1
2562/11,3,53.3567389,-6.2411209,,,,2011-04-20,2011-05-27,"35, Bessborough Avenue, North Strand, Dublin 3",,,,R,9,First floor extension in a mansard roof construction over existing house,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2562/11,1
2563/11,3,53.3870783,-6.2316073,,,,2011-04-20,2011-05-30,"26, Coolgreena Road, Beaumont, Dublin 9",,,,C,9,RETENTION: Change of use to the front elevation & other works,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2563/11,1
2564/11,3,53.3620757,-6.1859937,,,,2011-04-20,2011-06-03,"51, Seapark Drive, Clontarf, Dublin 3",,,,C,9,"Demolish rear boiler house, wall & garage & construct porch & extensions",http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2564/11,1
2565/11,3,,,,,,2011-04-20,2011-05-27,"RDS, Merrion Road, Ballsbridge, Dublin 4",,,,N,0,PROTECTED STRUCTURE - Construct access gate from Simmonscourt Road,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2565/11,1
2566/11,3,,,,,,2011-04-20,,"The National Gallery of Ireland, Merrion Square West and Clare Street, Dublin 2",,,,,,"PROTECTED STRUCTURE - Demolition, refurbishment, modification & extension",http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2566/11,1
2567/11,3,53.398226,-6.2047871,,,,2011-04-20,2011-05-24,"Greenlawns, Macroom Avenue, Bonnybrook, Dublin 17",,,,N,0,Demolish community facility & replace with 2-storey building,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2567/11,1
2568/11,3,,,,,,2011-04-21,,"Palmerston Court, To Rear of No. 3 Belgrave Road, Dublin 6",,,,,,PROTECTED STRUCTURE - Removal of gates & construct mews residence,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2568/11,1
2569/11,3,,,,,,2011-04-21,2011-05-04,"Regency Hotel, Swords Road, Dublin 9",,,,N,0,To vary a condition from earlier applications to develop an extension,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2569/11,1
2570/11,3,53.3252289,-6.2554356,,,,2011-04-21,,"Ground Floor, 51, Cullenswood Road, Ranelagh, Dublin 6",,,,,,Change of use from shop to off-license & replace external sign,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2570/11,1
2571/11,3,53.3194958,-6.2906228,,,,2011-04-21,,"282, Kimmage Road Lower, Dublin 6w",,,,,,Demolish garage & construct 2 storey extension & extending/converting attic,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2571/11,1
2572/11,3,53.3331785,-6.2359968,,,,2011-04-21,2011-05-27,"86, Northumberland Road, Dublin 4",,,,N,0,PROTECTED STRUCTURE: Removal & reuse of existing granite plinth,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2572/11,1
2573/11,3,53.3336649,-6.2744722,,,,2011-04-21,,"32 & 33, Clanbrassil Street Lower, Dublin 8",,,,,,Demolish 2 storey structure & construct 3 storey mixed use development,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2573/11,1
2574/11,3,,,,,,2011-04-21,2011-04-28,"29, Garville Avenue, Rathgar, Dublin 6",,,,N,0,RETENTION - PROTECTED STRUCTURE - Minor internal alterations to ref. 3872/08,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2574/11,1
2575/11,3,53.3492911,-6.2632496,,,,2011-04-21,,"4, Henry Street, Dublin 1",,,,,,Removal of unauthorised development & other works,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2575/11,1
2576/11,3,53.3709532,-6.2043181,,,,2011-04-21,2011-05-03,"183, Howth Road, Dublin 5",,,,N,0,Change of use of the first floor office premises to a dental surgery,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2576/11,1
2577/11,3,,,,,,2011-04-21,,"Jones Road Railway Bridge, Jones Road, Dublin 3",,,,,,PROTECTED STRUCTURE: The construction of a bicycle parking station,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2577/11,1
2578/11,3,53.3878145,-6.3156008,,,,2011-04-21,,"57, Abbotstown Road, Finglas West, Dublin 11",,,,,,The widening of existing dished footpath for vehicular access,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2578/11,1
2579/11,3,,,,,,2011-04-21,,"Former Smallmans Premises, Bachelors Way, Off Bachelors Walk, Dublin 1",,,,,,Change of use of existing structure from retail/warehouse to amusement centre,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2579/11,1
2580/11,3,53.3575627,-6.26775,,,,2011-04-21,,"8, Nelson Street, Dublin 7",,,,,,Change of use from residential to medical related consulting rooms,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2580/11,1
2581/11,3,53.3224992,-6.2579519,,,,2011-04-21,,"23, Charleston Avenue, Dublin 6",,,,,,PROTECTED STRUCTURE: Conversion of the existing 4 flats,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2581/11,1
2582/11,3,,,,,,2011-04-21,2011-05-24,"Clarehall Shopping Centre, Malahide Road, Dublin 17",,,,N,0,Erection of 1 no. 12x7.08m sign located internally,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2582/11,1
2583/11,3,53.3421432,-6.2791142,,,,2011-04-26,2011-05-04,"9, Meath Street, Dublin 8",,,,N,0,Change of use of existing shop and store to chinese restaurant,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2583/11,1
2584/11,3,53.3913866,-6.2840652,,,,2011-04-26,,"30, Grove Park Avenue, Glasnevin, Dublin 11",,,,,,Extension to existing premises to side and rear,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2584/11,1
2585/11,3,53.3289643,-6.2625188,,,,2011-04-26,,"9, Mountpleasant Avenue Lower, Ranelagh, Dublin 6",,,,,,PROTECTED STRUCTURE-RETENTION & PERMISSION - Internal & external works,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2585/11,1
2586/11,3,53.3840825,-6.2722759,,,,2011-04-26,,"39, St. Canice's Road, Ballymun, Dublin 11",,,,,,"Alterations to previous permission ref. no. 2256/10, & storage shed to rear",http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2586/11,1
2587/11,3,53.3753072,-6.2609097,,,,2011-04-26,,"126, Home Farm Road, Drumcondra, Dublin 9",,,,,,First floor pitched roof extension to side,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2587/11,1
2588/11,3,53.3609571,-6.2464919,,,,2011-04-26,,"101, Clonliffe Avenue, Dublin 3",,,,,,Erection of a new end of terrace dwelling house with attic conversion,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2588/11,1
2589/11,3,53.379316,-6.1753165,,,,2011-04-26,2011-05-04,"27, Main Street, Raheny, Dublin 5",,,,N,0,To provide outdoor seating to front and rear garden areas of existing cafe,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2589/11,1
2590/11,3,53.3705852,-6.2382459,,,,2011-04-26,,"3, Morrogh Terrace, Marino, Dublin 3",,,,,,RETENTION - Two storey domestic extension containing kitchen & bedroom,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2590/11,1
2591/11,3,53.3605309,-6.1940859,,,,2011-04-26,,"Rear Of, 29, Vernon Avenue, Clontarf, Dublin 3",,,,,,Demolish existing vehicule repair workshop & other works,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2591/11,1
2592/11,3,53.3646666,-6.3075383,,,,2011-04-26,,"122, Navan Road, Dublin 7",,,,,,RETENTION - Changes to reg. ref. 6340/06,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2592/11,1
2593/11,3,53.379094,-6.1921702,,,,2011-04-26,,"72, Brookwood Rise, Harmonstown Road, Dublin 5",,,,,,Single storey extension to rear & minor alterations to front elevation,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2593/11,1
2594/11,3,,,,,,2011-04-26,,"45, Third Avenue, Seville Place, Dublin 1",,,,,,Conversion of existing attic space to a bedroom,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2594/11,1
2595/11,3,53.3418624,-6.249513,,,,2011-04-26,,"Part of Retail Unit 5, Ground Floor, Trinity Biosciences Building, Pearse Street, Sandwith Street Upper, & Cumberland Street South, Dublin 2",,,,,,RETENTION & PERMISSION - Change of use & other works throughout,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2595/11,1
2596/11,3,53.310396,-6.2582499,,,,2011-04-26,,"23, Dartry Park, Dartry, Dublin 6",,,,,,2 storey extension to front/side & single storey to rear with garage conversion,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2596/11,1
2597/11,3,,,,,,2011-04-26,,"Apartment Block at Rathborne Way, Rathborne Close, Rathborne Place, & Rathborne Avenue, Ashtown, Dublin 15",,,,,,Erection of 2no. satellite dishes & 16no. 'splitter boxes',http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2597/11,1
2598/11,3,,,,,,2011-04-26,,"Palace Street, Off Dame Street, Dublin 2",,,,,,LAW - Works to consist of pedestrianisation of Palace Street,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2598/11,1
2599/11,3,,,,,,2011-04-26,,"Within curtilage of Mansion House, including the Supper Room & Round Room, Dawson Street,  Dublin 2.",,,,,,LAW - External & internal modifications & repositioning of fountain,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2599/11,1
2600/11,3,53.3316265,-6.2965936,,,,2011-04-27,2011-05-04,"35, Herberton Drive, Rialto, Dublin 12",,,,N,0,Construct driveway access to the front garden with dished footpath,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2600/11,1
2601/11,3,53.3178069,-6.2834658,,,,2011-04-27,2011-06-01,"39, Clareville Road, Harolds Cross, Dublin 6w",,,,N,0,Single storey extension at side and rear,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2601/11,1
2602/11,3,53.3438644,-6.3296984,,,,2011-04-27,2011-05-16,"11-12, Liffey Street Upper, Dublin 1",,,,N,0,Provision of new signage to existing shop front,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2602/11,1
2603/11,3,53.3739906,-6.2129649,,,,2011-04-27,,"130, Collins Avenue East, Donnycarney, Dublin 5",,,,,,Two storey extension with hipped roof to the rear,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2603/11,1
2604/11,3,53.3550664,-6.2936006,,,,2011-04-27,,"1 & 2, St. David's Terrace, (Rear of 95 & 97 North Circular Road), Dublin 7",,,,,,Change of use from offices to 1no. 2 bed apartment at first floor,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2604/11,1
2605/11,3,53.3195386,-6.3023441,,,,2011-04-27,,"205, Clonard Road, Crumlin, Dublin 12",,,,,,Creating new vehicular access,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2605/11,1
2606/11,3,53.3158834,-6.3155225,,,,2011-04-27,2011-05-04,"188, Kimmage Road West, Dublin 12",,,,N,0,Proposed minor internal alterations at ground floor & change of use to childcare,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2606/11,1
2607/11,3,53.3630517,-6.2554223,,,,2011-04-27,,"204/206, Clonliffe Road, Dublin 3",,,,,,PROTECTED STRUCTURE - External health & safety works,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2607/11,1
2608/11,3,,,,,,2011-04-27,,"2, Estate Cottages, Northumberland Road, Dublin 4",,,,,,PROTECTED STRUCTURE - 2 storey extension to rear with demolition to rear,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2608/11,1
2609/11,3,,,,,,2011-04-27,,"Coolock Garda Station, Oscar Traynor Road, Coolock, Dublin 5",,,,,,SAW - Alterations and additions to detention cells block,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2609/11,1
2610/11,3,,,,,,2011-04-28,,"Rear of 45, Mountpleasant Avenue Lower, Dublin 6 (facing Fortesque Lane)",,,,,,PROTECTED STRUCTURE - Demolish boundary walls & construct artists studio,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2610/11,1
2611/11,3,,,,,,2011-04-28,2011-06-02,"The Maldron Hotel, (formerly Comfort Inn Hotel), Dorset Street & Granby Row, Parnell Square, Dublin 1",,,,N,0,RETENTION - 3no. pole mounted 1.7m antenna & 2no. pole mounted dishes,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2611/11,1
2612/11,3,,,,,,2011-04-28,,"28, Dunard Walk, Blackhorse Avenue, Dublin 7",,,,,,Proposed two storey extension to side of existing dwelling with pitched roof,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2612/11,1
2613/11,3,53.3409293,-6.265541,,,,2011-04-28,,"8, Aungier Street, Dublin 2",,,,,,PROTECTED STRUCTURE - Change use of ground floor from cafe to take away,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2613/11,1
2614/11,3,,,,,,2011-04-28,,"149, 149A to 149E (incl.) North Strand Road, Dublin 3",,,,,,Erection of a 'An Post' sign over shop front elevation,http://www.dublincity.ie/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=2614/11,1
